Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
171,25.52256202697754,0.016560259905427394,7.873494386672974,[0.16171068],[0.13222272],[0.04936533]
172,25.58513045310974,0.01660482368827092,7.663499593734741,[0.16145996],[0.13190171],[0.04933854]
173,25.539970874786377,0.016826328386392708,7.605567455291748,[0.1617237],[0.13226123],[0.04955791]
174,25.548694372177124,0.016661207344514702,7.568090438842773,[0.16170823],[0.13197424],[0.04953279]
175,25.574642658233643,0.016610034148801456,7.623188734054565,[0.16215092],[0.13291304],[0.04962322]
176,25.520509719848633,0.01649311964042635,7.522340774536133,[0.16196205],[0.13272787],[0.04965168]
177,25.63641357421875,0.016516480940591657,7.7127509117126465,[0.16126854],[0.13213861],[0.04943231]
178,25.6563880443573,0.016564072406088762,7.6694419384002686,[0.16171659],[0.13240529],[0.04966173]
179,25.44909954071045,0.01659560115123638,7.5121142864227295,[0.1618927],[0.13258321],[0.04965503]
180,25.504283905029297,0.016286873239835704,7.562571287155151,[0.16180188],[0.13244078],[0.0496768]
181,25.45731520652771,0.016514586618715764,7.6459338665008545,[0.16141014],[0.1320526],[0.04964666]
182,25.534074068069458,0.016220675482687474,7.668885946273804,[0.16114247],[0.13221876],[0.04954451]
183,25.379621505737305,0.016479724331410848,7.637186527252197,[0.16106572],[0.131426],[0.0493737]
184,25.676756858825684,0.0162600127632043,7.590928316116333,[0.16084967],[0.13111185],[0.04928495]
185,25.580474615097046,0.016162311249045713,7.6089770793914795,[0.16143648],[0.1318845],[0.04945408]
186,25.46110463142395,0.01623008547661205,7.624201059341431,[0.16112432],[0.13213921],[0.04941557]
187,25.559776782989502,0.01609589189592034,7.613584756851196,[0.16155223],[0.13222526],[0.04948757]
188,25.630942583084106,0.016149707916992332,7.659178733825684,[0.16099911],[0.13177561],[0.049367]
189,25.569059133529663,0.016193810746901564,7.599642276763916,[0.16113047],[0.13217591],[0.04941222]
190,25.53573775291443,0.016293226755365278,7.60464882850647,[0.16125097],[0.13264768],[0.04950767]
191,25.590238571166992,0.016128092322197526,7.539712905883789,[0.16149528],[0.13249924],[0.04956963]
192,25.391956329345703,0.016021838531631864,7.589901447296143,[0.16177184],[0.13240231],[0.0495713]
